,brand,category,rating,number_of_reviews,love,price,online_only,exclusive,limited_edition,price_box,category_map,brand_encoding,online_only_No,online_only_Yes,exclusive_No,exclusive_Yes,limited_edition_No,limited_edition_Yes,rating_map
824,TOCCA,Perfume,4.0,0.2253521126760563,0.0779575131553303,76.0,No,No,No,8.846137110936349,3,23,1,0,1,0,1,0,1
825,TOCCA,Perfume Gift Sets,4.0,-0.244131455399061,-0.3605534983434028,35.0,No,Yes,Yes,6.327749712805777,1,23,1,0,0,1,0,1,1
826,TOCCA,Perfume,4.5,1.2394366197183098,0.662638861820308,76.0,No,No,No,8.846137110936349,3,23,1,0,1,0,1,0,1
827,TOCCA,Perfume Gift Sets,3.5,-0.1690140845070422,0.0584681348664977,25.0,No,No,Yes,5.403531282328869,1,23,1,0,1,0,0,1,1
828,TOCCA,Perfume Gift Sets,3.0,-0.2065727699530516,-0.0779575131553303,20.0,No,No,Yes,4.839800743255356,1,23,1,0,1,0,0,1,1
829,TokyoMilk,Perfume,4.0,0.460093896713615,0.0194893782888325,42.0,No,No,No,6.868662914071963,3,3,1,0,1,0,1,0,1
830,TOM FORD,Perfume,4.5,0.5633802816901409,1.987916585460924,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
831,TOM FORD,Perfume,4.5,0.9859154929577464,3.079321769635549,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
832,TOM FORD,Perfume,3.5,0.6291079812206573,1.9489378288832584,335.0,Yes,No,No,15.633336664217314,3,75,0,1,1,0,1,0,1
833,TOM FORD,Perfume,4.5,9.136150234741784,5.827324108360943,128.0,No,No,No,10.897879691756224,3,75,1,0,1,0,1,0,1
834,TOM FORD,Perfume,4.0,1.2582159624413145,2.6115766907035667,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
835,TOM FORD,Perfume,3.5,-0.0657276995305164,0.4092769440654843,335.0,No,No,No,15.633336664217314,3,75,1,0,1,0,1,0,1
836,TOM FORD,Perfume,3.5,1.84037558685446,1.7930228025725978,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
837,TOM FORD,Perfume,4.5,0.6197183098591549,0.9549795361527968,128.0,No,No,No,10.897879691756224,3,75,1,0,1,0,1,0,1
838,TOM FORD,Perfume,4.0,0.3098591549295774,1.2083414539076205,335.0,No,No,No,15.633336664217314,3,75,1,0,1,0,1,0,1
839,TOM FORD,Perfume,4.5,-0.0938967136150234,0.2923406743324888,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
840,TOM FORD,Perfume,4.0,0.8544600938967136,1.4227246150847788,90.0,No,Yes,No,9.476981766170557,3,75,1,0,0,1,1,0,1
841,TOM FORD,Cologne,4.5,0.3098591549295774,0.3118300526213214,180.0,No,No,No,12.422911650629937,2,75,1,0,1,0,1,0,1
842,TOM FORD,Perfume,4.0,-0.0375586854460093,0.2143831611771584,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
843,TOM FORD,Perfume,4.5,2.291079812206573,2.1438316117715845,128.0,No,No,No,10.897879691756224,3,75,1,0,1,0,1,0,1
844,TOM FORD,Perfume,4.0,0.028169014084507,0.3508088091989865,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
845,TOM FORD,Cologne,5.0,-0.1502347417840375,-0.1754044045994932,240.0,No,No,No,13.836036628506331,2,75,1,0,1,0,1,0,1
846,TOM FORD,Perfume,3.5,1.352112676056338,0.1364256480218281,195.0,No,No,No,12.803996490638076,3,75,1,0,1,0,1,0,1
847,TOM FORD,Perfume,4.0,0.0657276995305164,0.6041707269538101,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
848,TOM FORD,Perfume,4.0,-0.0187793427230046,0.233872539465991,49.0,No,Yes,No,7.349509945238935,3,75,1,0,0,1,1,0,1
849,TOM FORD,Cologne,4.5,0.3286384976525822,0.0584681348664977,128.0,No,No,No,10.897879691756224,2,75,1,0,1,0,1,0,1
850,TOM FORD,Perfume,3.0,-0.244131455399061,-0.2816215162736308,60.0,No,No,No,8.01579744448119,3,75,1,0,1,0,1,0,1
851,TOM FORD,Perfume,3.5,0.5070422535211268,0.2533619177548236,128.0,No,No,No,10.897879691756224,3,75,1,0,1,0,1,0,1
852,TOM FORD,Perfume,4.5,0.0657276995305164,0.662638861820308,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
853,TOM FORD,Perfume,4.5,1.5023474178403755,1.4811927499512765,128.0,No,No,No,10.897879691756224,3,75,1,0,1,0,1,0,1
854,TOM FORD,Perfume,4.0,1.624413145539906,0.5262132137984799,128.0,No,No,No,10.897879691756224,3,75,1,0,1,0,1,0,1
855,TOM FORD,Cologne,5.0,-0.244131455399061,-0.3519781718963165,128.0,No,No,No,10.897879691756224,2,75,1,0,1,0,1,0,1
856,TOM FORD,Perfume,4.5,0.0469483568075117,0.6821282401091405,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
857,TOM FORD,Perfume,4.5,-0.1877934272300469,-0.2707074644318846,128.0,No,No,No,10.897879691756224,3,75,1,0,1,0,1,0,1
858,TOM FORD,Perfume,4.0,-0.1314553990610328,-0.0584681348664977,49.0,No,Yes,No,7.349509945238935,3,75,1,0,0,1,1,0,1
859,TOM FORD,Perfume,4.5,-0.1784037558685446,-0.0974468914441629,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
860,TOM FORD,Perfume,4.0,-0.0845070422535211,0.1754044045994932,70.0,No,No,No,8.550605122246802,3,75,1,0,1,0,1,0,1
861,TOM FORD,Perfume,4.5,0.0187793427230046,0.4287663223543169,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
862,TOM FORD,Perfume,4.5,-0.1784037558685446,-0.0779575131553303,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
863,TOM FORD,Perfume,4.5,-0.0845070422535211,0.0389787565776651,128.0,No,No,No,10.897879691756224,3,75,1,0,1,0,1,0,1
864,TOM FORD,Cologne,4.5,0.5446009389671361,-0.1169362697329955,110.0,No,No,No,10.268177897608886,2,75,1,0,1,0,1,0,1
865,TOM FORD,Perfume,4.0,-0.1690140845070422,-0.1948937828883258,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
866,TOM FORD,Perfume,4.5,-0.0469483568075117,0.7795751315533035,325.0,No,No,No,15.462528208007685,3,75,1,0,1,0,1,0,1
867,TOM FORD,Perfume,0.0,-0.2535211267605634,-0.3907620346910933,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
868,TOM FORD,Perfume,5.0,-0.2347417840375587,-0.3059832391346716,180.0,No,No,No,12.422911650629937,3,75,1,0,1,0,1,0,1
869,TOM FORD,Perfume,4.5,-0.1502347417840375,-0.0584681348664977,49.0,No,Yes,No,7.349509945238935,3,75,1,0,0,1,1,0,1
870,TOM FORD,Perfume,5.0,-0.2347417840375587,-0.2921457805496004,49.0,No,No,No,7.349509945238935,3,75,1,0,1,0,1,0,1
871,TOM FORD,Perfume,4.0,-0.1032863849765258,-0.1364256480218281,335.0,No,No,No,15.633336664217314,3,75,1,0,1,0,1,0,1
872,TOM FORD,Perfume Gift Sets,0.0,-0.2535211267605634,-0.4108360943285909,128.0,Yes,No,Yes,10.897879691756224,1,75,0,1,1,0,0,1,1
873,TOM FORD,Perfume,4.0,-0.1784037558685446,0.0974468914441629,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
874,TOM FORD,Perfume,5.0,-0.0845070422535211,0.0389787565776651,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
875,TOM FORD,Perfume,4.5,-0.0751173708920187,0.0,240.0,Yes,No,No,13.836036628506331,3,75,0,1,1,0,1,0,1
876,TOM FORD,Perfume,4.0,0.244131455399061,0.1559150263106607,110.0,No,No,No,10.268177897608886,3,75,1,0,1,0,1,0,1
877,TOM FORD,Perfume,3.5,-0.1502347417840375,-0.0389787565776651,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
878,TOM FORD,Perfume,4.5,-0.0938967136150234,-0.0779575131553303,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
879,TOM FORD,Cologne,5.0,-0.244131455399061,-0.4008965114012863,49.0,No,No,No,7.349509945238935,2,75,1,0,1,0,1,0,1
880,TOM FORD,Perfume,5.0,-0.1877934272300469,-0.1559150263106607,70.0,No,No,No,8.550605122246802,3,75,1,0,1,0,1,0,1
881,TOM FORD,Perfume,4.0,-0.2253521126760563,-0.3375560319625804,70.0,No,No,No,8.550605122246802,3,75,1,0,1,0,1,0,1
882,TOM FORD,Perfume,5.0,-0.2065727699530516,-0.233872539465991,70.0,No,No,No,8.550605122246802,3,75,1,0,1,0,1,0,1
883,TOM FORD,Cologne,5.0,-0.215962441314554,-0.3200155915026311,240.0,No,No,No,13.836036628506331,2,75,1,0,1,0,1,0,1
884,TOM FORD,Perfume,5.0,-0.1971830985915492,-0.3083219645293315,235.0,No,No,No,13.728458880472994,3,75,1,0,1,0,1,0,1
885,TOM FORD,Perfume,4.5,-0.2347417840375587,-0.3665952056129409,180.0,No,No,No,12.422911650629937,3,75,1,0,1,0,1,0,1
886,TOM FORD,Perfume,4.0,-0.0093896713615023,0.0974468914441629,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
887,TOM FORD,Perfume,4.0,-0.1032863849765258,-0.0974468914441629,125.0,No,No,No,10.797447773219952,3,75,1,0,1,0,1,0,1
888,TOM FORD,Perfume,3.5,-0.215962441314554,-0.2430325472617423,60.0,No,No,No,8.01579744448119,3,75,1,0,1,0,1,0,1
889,TOM FORD,Perfume,4.0,-0.1971830985915492,-0.2389397778210875,49.0,No,No,No,7.349509945238935,3,75,1,0,1,0,1,0,1
890,TOM FORD,Perfume,5.0,-0.1877934272300469,-0.1559150263106607,240.0,No,No,No,13.836036628506331,3,75,1,0,1,0,1,0,1
891,TOM FORD,Cologne,5.0,-0.2347417840375587,-0.3613330734749561,335.0,Yes,No,No,15.633336664217314,2,75,0,1,1,0,1,0,1
892,TOM FORD,Cologne,5.0,-0.244131455399061,-0.3932956538686415,335.0,No,No,No,15.633336664217314,2,75,1,0,1,0,1,0,1
893,TOM FORD,Cologne,4.5,-0.1408450704225352,-0.1754044045994932,97.0,No,No,No,9.766776201471876,2,75,1,0,1,0,1,0,1
894,TOM FORD,Cologne,4.5,-0.2065727699530516,-0.328396024166829,122.0,No,No,No,10.69530969343442,2,75,1,0,1,0,1,0,1
895,TOM FORD,Perfume,2.5,-0.2253521126760563,-0.3812122393295654,70.0,Yes,No,No,8.550605122246802,3,75,0,1,1,0,1,0,0
896,Tory Burch,Perfume,4.0,3.896713615023474,3.878386279477685,100.0,No,No,No,9.886487181936577,3,58,1,0,1,0,1,0,1
897,Tory Burch,Perfume,4.0,1.1267605633802815,0.8380432664198012,130.0,No,No,No,10.963919948435288,3,58,1,0,1,0,1,0,1
898,Tory Burch,Perfume Gift Sets,4.5,-0.1690140845070422,0.3118300526213214,22.0,No,Yes,Yes,5.076002742512173,1,58,1,0,0,1,0,1,1
899,Tory Burch,Perfume,4.5,-0.056338028169014,-0.0389787565776651,130.0,No,No,No,10.963919948435288,3,58,1,0,1,0,1,0,1
900,Tory Burch,Perfume,4.5,-0.1690140845070422,-0.2143831611771584,30.0,No,Yes,No,5.892806489984965,3,58,1,0,0,1,1,0,1
901,Tory Burch,Perfume,4.0,-0.1408450704225352,-0.3013057883453517,120.0,No,No,No,10.626234399741618,3,58,1,0,1,0,1,0,1
902,Valentino,Perfume,5.0,3.7652582159624415,1.461703371662444,100.0,No,No,No,9.886487181936577,3,64,1,0,1,0,1,0,1
903,Valentino,Perfume Gift Sets,5.0,-0.1877934272300469,-0.2143831611771584,148.0,No,No,No,11.528405653546416,1,64,1,0,1,0,1,0,1
904,Versace,Perfume,4.5,9.136150234741784,17.150652894172676,95.0,No,No,No,9.685517901520962,3,43,1,0,1,0,1,0,1
905,Versace,Perfume Gift Sets,4.5,-0.1971830985915492,0.233872539465991,49.0,Yes,Yes,Yes,7.349509945238935,1,43,0,1,0,1,0,1,1
906,Versace,Cologne,4.5,2.7699530516431925,3.3716624439680376,118.0,No,No,No,10.556346352542793,2,43,1,0,1,0,1,0,1
907,Versace,Cologne,5.0,2.4507042253521125,1.1888520756187877,115.0,No,No,No,10.449938475397245,2,43,1,0,1,0,1,0,1
908,Versace,Cologne,4.5,0.8544600938967136,1.0914051841746248,118.0,No,No,No,10.556346352542793,2,43,1,0,1,0,1,0,1
909,Versace,Perfume,4.0,1.3708920187793427,2.514129799259404,92.0,No,No,No,9.561348581144523,3,43,1,0,1,0,1,0,1
910,Versace,Fragrance,0.0,-0.2535211267605634,-0.2638861820307932,18.0,Yes,Yes,Yes,4.586386148823696,0,43,0,1,0,1,0,1,1
911,Versace,Cologne,5.0,2.5258215962441315,0.9744689144416292,115.0,No,No,No,10.449938475397245,2,43,1,0,1,0,1,0,1
912,Versace,Perfume,4.5,1.0985915492957747,1.5396608848177744,115.0,Yes,No,No,10.449938475397245,3,43,0,1,1,0,1,0,1
913,Versace,Perfume,5.0,0.3192488262910798,1.929448450594426,30.0,No,Yes,Yes,5.892806489984965,3,43,1,0,0,1,0,1,1
914,Versace,Perfume,4.5,2.31924882629108,2.397193529526408,60.0,No,No,No,8.01579744448119,3,43,1,0,1,0,1,0,1
915,Versace,Perfume,4.5,1.6713615023474178,2.1438316117715845,125.0,No,No,No,10.797447773219952,3,43,1,0,1,0,1,0,1
916,Versace,Cologne,4.5,0.0657276995305164,-0.1169362697329955,80.0,No,No,No,9.034169117693915,2,43,1,0,1,0,1,0,1
917,Versace,Perfume,4.5,0.92018779342723,0.9744689144416292,95.0,No,No,No,9.685517901520962,3,43,1,0,1,0,1,0,1
918,Versace,Cologne Gift Sets,5.0,-0.244131455399061,-0.4045994932761645,107.0,Yes,No,No,10.156321937926906,4,43,0,1,1,0,1,0,1
919,Versace,Perfume,4.5,0.0,0.7016176183979731,32.0,No,No,No,6.072475035482995,3,43,1,0,1,0,1,0,1
920,Versace,Perfume,5.0,-0.1784037558685446,0.233872539465991,32.0,No,No,No,6.072475035482995,3,43,1,0,1,0,1,0,1
921,Versace,Perfume,5.0,-0.2065727699530516,-0.233872539465991,30.0,No,No,No,5.892806489984965,3,43,1,0,1,0,1,0,1
922,Versace,Perfume,5.0,0.1032863849765258,0.4092769440654843,99.0,No,No,No,9.846867029289216,3,43,1,0,1,0,1,0,1
923,Versace,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3929058663028649,78.0,Yes,No,No,8.940999128028045,1,43,0,1,1,0,1,0,1
924,Viktor&Rolf,Perfume,4.5,37.30516431924882,27.77236406158644,165.0,No,No,No,12.018837785588984,3,69,1,0,1,0,1,0,1
925,Viktor&Rolf,Cologne,4.5,4.187793427230047,2.319236016371078,92.0,No,No,No,9.561348581144523,2,69,1,0,1,0,1,0,1
926,Viktor&Rolf,Perfume Gift Sets,5.0,-0.2347417840375587,-0.2820113038394075,125.0,No,No,No,10.797447773219952,1,69,1,0,1,0,1,0,1
927,Viktor&Rolf,Perfume,4.5,1.7746478873239435,3.293704930812707,98.0,No,No,No,9.806965006640148,3,69,1,0,1,0,1,0,1
928,Viktor&Rolf,Perfume,4.5,1.3145539906103287,-0.321184954199961,165.0,No,No,No,12.018837785588984,3,69,1,0,1,0,1,0,1
929,Viktor&Rolf,Perfume,4.5,1.5211267605633805,3.020853634769051,120.0,No,No,No,10.626234399741618,3,69,1,0,1,0,1,0,1
930,Viktor&Rolf,Cologne,5.0,-0.0093896713615023,-0.0779575131553303,120.0,No,No,No,10.626234399741618,2,69,1,0,1,0,1,0,1
931,Viktor&Rolf,Cologne,4.5,-0.0845070422535211,-0.2143831611771584,105.0,No,No,No,10.080522838937371,2,69,1,0,1,0,1,0,1
932,Viktor&Rolf,Perfume,4.5,1.4553990610328638,0.8380432664198012,115.0,No,No,No,10.449938475397245,3,69,1,0,1,0,1,0,1
933,Viktor&Rolf,Perfume Gift Sets,5.0,-0.244131455399061,-0.408497368933931,130.0,No,No,No,10.963919948435288,1,69,1,0,1,0,1,0,1
934,Viktor&Rolf,Perfume Gift Sets,4.5,-0.1877934272300469,0.0974468914441629,65.0,No,No,Yes,8.290427086042193,1,69,1,0,1,0,0,1,1
935,Viktor&Rolf,Fragrance,0.0,-0.2535211267605634,-0.3428181641005652,32.0,No,Yes,No,6.072475035482995,0,69,1,0,0,1,1,0,1
936,Viktor&Rolf,Perfume,4.0,0.5915492957746479,0.3897875657766517,145.0,No,No,No,11.437805170767303,3,69,1,0,1,0,1,0,1
937,Viktor&Rolf,Perfume,4.5,0.1126760563380281,0.0,145.0,No,No,No,11.437805170767303,3,69,1,0,1,0,1,0,1
938,Viktor&Rolf,Perfume,4.0,0.5915492957746479,1.0719158058857925,95.0,No,No,No,9.685517901520962,3,69,1,0,1,0,1,0,1
939,Viktor&Rolf,Perfume Gift Sets,4.5,-0.1596244131455399,-0.0584681348664977,135.0,Yes,Yes,Yes,11.12595725714876,1,69,0,1,0,1,0,1,1
940,Viktor&Rolf,Perfume,3.5,0.4507042253521127,0.0584681348664977,145.0,No,No,No,11.437805170767303,3,69,1,0,1,0,1,0,1
941,Viktor&Rolf,Perfume Gift Sets,3.5,-0.1784037558685446,-0.1364256480218281,25.0,No,Yes,No,5.403531282328869,1,69,1,0,0,1,1,0,1
942,Viktor&Rolf,Perfume,4.0,-0.1408450704225352,-0.1948937828883258,145.0,Yes,No,No,11.437805170767303,3,69,0,1,1,0,1,0,1
943,Viktor&Rolf,Cologne Gift Sets,0.0,-0.2535211267605634,-0.4026505554472812,150.0,Yes,No,Yes,11.58809224176199,4,69,0,1,1,0,0,1,1
944,Viktor&Rolf,Perfume,3.5,-0.1314553990610328,-0.1559150263106607,145.0,No,No,No,11.437805170767303,3,69,1,0,1,0,1,0,1
945,Viktor&Rolf,Perfume,4.0,0.0469483568075117,0.2533619177548236,145.0,No,No,No,11.437805170767303,3,69,1,0,1,0,1,0,1
946,Viktor&Rolf,Perfume,4.0,-0.215962441314554,-0.3395049697914636,145.0,Yes,No,No,11.437805170767303,3,69,0,1,1,0,1,0,1
947,Viktor&Rolf,Perfume,3.5,-0.2065727699530516,-0.1754044045994932,145.0,Yes,No,No,11.437805170767303,3,69,0,1,1,0,1,0,1
948,Yves Saint Laurent,Perfume,4.5,46.694835680751176,20.0935490157864,124.0,No,No,No,10.76359478028962,3,47,1,0,1,0,1,0,1
949,Yves Saint Laurent,Perfume,4.5,2.967136150234742,3.31319430910154,104.0,No,No,No,10.04224281339579,3,47,1,0,1,0,1,0,1
950,Yves Saint Laurent,Perfume Gift Sets,4.5,0.1690140845070422,5.223153381407133,29.0,No,Yes,Yes,5.79980421045907,1,47,1,0,0,1,0,1,1
951,Yves Saint Laurent,Perfume,4.5,5.737089201877934,8.088091989865523,97.0,No,No,No,9.766776201471876,3,47,1,0,1,0,1,0,1
952,Yves Saint Laurent,Cologne,5.0,7.859154929577465,2.7090235821477293,74.0,No,No,No,8.749506568302204,2,47,1,0,1,0,1,0,1
953,Yves Saint Laurent,Cologne,4.5,0.0657276995305164,0.2923406743324888,120.0,No,No,No,10.626234399741618,2,47,1,0,1,0,1,0,1
954,Yves Saint Laurent,Cologne,4.5,1.1267605633802815,0.9354901578639642,95.0,No,No,No,9.685517901520962,2,47,1,0,1,0,1,0,1
955,Yves Saint Laurent,Cologne,5.0,2.431924882629108,0.9354901578639642,95.0,No,No,No,9.685517901520962,2,47,1,0,1,0,1,0,1
956,Yves Saint Laurent,Perfume,4.5,0.0469483568075117,0.4677450789319821,102.0,No,No,No,9.964900870787623,3,47,1,0,1,0,1,0,1
957,Yves Saint Laurent,Perfume Gift Sets,4.0,-0.1220657276995305,1.0134476710192946,35.0,No,Yes,Yes,6.327749712805777,1,47,1,0,0,1,0,1,1
958,Yves Saint Laurent,Perfume Gift Sets,0.0,-0.2535211267605634,-0.337945819528357,68.0,No,Yes,No,8.448150593342275,1,47,1,0,0,1,1,0,1
959,Yves Saint Laurent,Perfume,0.0,-0.2535211267605634,-0.3531475345936464,128.0,No,No,No,10.897879691756224,3,47,1,0,1,0,1,0,1
960,Yves Saint Laurent,Perfume,4.5,1.323943661971831,0.0779575131553303,112.0,No,Yes,No,10.341564235665905,3,47,1,0,0,1,1,0,1
961,Yves Saint Laurent,Perfume,4.5,1.2863849765258215,0.3897875657766517,62.0,No,No,No,8.127508568100522,3,47,1,0,1,0,1,0,1
962,Yves Saint Laurent,Cologne,5.0,-0.0375586854460093,-0.1169362697329955,80.0,No,No,No,9.034169117693915,2,47,1,0,1,0,1,0,1
963,Yves Saint Laurent,Perfume,5.0,-0.1032863849765258,0.0779575131553303,74.0,No,No,No,8.749506568302204,3,47,1,0,1,0,1,0,1
964,Yves Saint Laurent,Cologne,5.0,0.0845070422535211,-0.373221594231144,77.0,No,No,No,8.893784278203992,2,47,1,0,1,0,1,0,1
965,Yves Saint Laurent,Cologne,4.5,0.6948356807511737,-0.2143831611771584,74.0,No,No,No,8.749506568302204,2,47,1,0,1,0,1,0,1
966,Yves Saint Laurent,Cologne Gift Sets,5.0,-0.2347417840375587,-0.3424283765347885,95.0,No,No,No,9.685517901520962,4,47,1,0,1,0,1,0,1
967,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.2347417840375587,-0.1169362697329955,150.0,No,No,No,11.58809224176199,1,47,1,0,1,0,1,0,1
968,Yves Saint Laurent,Perfume,4.5,2.187793427230047,1.754044045994933,94.0,No,Yes,No,9.64443787350625,3,47,1,0,0,1,1,0,1
969,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.2065727699530516,-0.1169362697329955,150.0,No,No,No,11.58809224176199,1,47,1,0,1,0,1,0,1
970,Yves Saint Laurent,Cologne,4.5,0.4788732394366197,0.0194893782888325,108.0,No,No,No,10.19384907015294,2,47,1,0,1,0,1,0,1
971,Yves Saint Laurent,Perfume,4.5,0.0375586854460093,0.1754044045994932,97.0,No,No,No,9.766776201471876,3,47,1,0,1,0,1,0,1
972,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.2065727699530516,-0.1169362697329955,78.0,No,No,No,8.940999128028045,1,47,1,0,1,0,1,0,1
973,Yves Saint Laurent,Cologne Gift Sets,0.0,-0.2535211267605634,-0.3917365036055349,140.0,No,No,Yes,11.283835753642643,4,47,1,0,1,0,0,1,1
974,Yves Saint Laurent,Perfume,4.5,6.0,1.559150263106607,39.0,No,No,No,6.645245579270956,3,47,1,0,1,0,1,0,1
975,Yves Saint Laurent,Perfume,4.5,1.483568075117371,0.7795751315533035,94.0,No,Yes,Yes,9.64443787350625,3,47,1,0,0,1,0,1,1
976,Yves Saint Laurent,Cologne Gift Sets,0.0,-0.2535211267605634,-0.3958292730461898,115.0,No,No,Yes,10.449938475397245,4,47,1,0,1,0,0,1,1
977,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.2253521126760563,-0.0194893782888325,78.0,No,No,Yes,8.940999128028045,1,47,1,0,1,0,0,1,1
978,Yves Saint Laurent,Cologne,5.0,-0.244131455399061,-0.3923211849542,55.0,Yes,No,No,7.72460071065679,2,47,0,1,1,0,1,0,1
979,Yves Saint Laurent,Perfume Gift Sets,5.0,-0.244131455399061,-0.2143831611771584,115.0,No,Yes,Yes,10.449938475397245,1,47,1,0,0,1,0,1,1
980,Yves Saint Laurent,Perfume,4.5,-0.1126760563380281,-0.0584681348664977,87.0,No,No,No,9.347928840156936,3,47,1,0,1,0,1,0,1
981,The 7 Virtues,Perfume,4.5,1.7464788732394363,1.2083414539076205,79.0,No,Yes,No,8.987791050934973,3,30,1,0,0,1,1,0,1
982,The 7 Virtues,Perfume Gift Sets,4.5,1.051643192488263,1.3447671019294485,29.0,No,Yes,No,5.79980421045907,1,30,1,0,0,1,1,0,1
983,The 7 Virtues,Perfume,5.0,0.0187793427230046,-0.1754044045994932,79.0,No,Yes,No,8.987791050934973,3,30,1,0,0,1,1,0,1
984,The 7 Virtues,Perfume,4.5,0.215962441314554,-0.2888325862404989,79.0,No,Yes,No,8.987791050934973,3,30,1,0,0,1,1,0,1
985,The 7 Virtues,Perfume,4.5,0.1032863849765258,-0.0779575131553303,79.0,No,Yes,No,8.987791050934973,3,30,1,0,0,1,1,0,1
986,The 7 Virtues,Perfume,5.0,0.0375586854460093,-0.0974468914441629,79.0,No,Yes,No,8.987791050934973,3,30,1,0,0,1,1,0,1
987,The 7 Virtues,Perfume,4.5,0.1596244131455399,-0.0584681348664977,79.0,No,Yes,No,8.987791050934973,3,30,1,0,0,1,1,0,1
988,The 7 Virtues,Perfume,4.5,0.0657276995305164,-0.1364256480218281,79.0,No,Yes,No,8.987791050934973,3,30,1,0,0,1,1,0,1
989,The 7 Virtues,Perfume,5.0,-0.0469483568075117,-0.2426427596959657,79.0,No,Yes,No,8.987791050934973,3,30,1,0,0,1,1,0,1
990,SEPHORA COLLECTION,Perfume,4.0,0.272300469483568,0.6431494835314754,17.0,No,Yes,No,4.452203022991899,3,0,1,0,0,1,1,0,1
